0,0.0213191855304,0.000150787999999,11
10,0.0215002603507,0.000198960999995,21
20,0.0224369092557,0.000243218999991,31
30,0.0233696942368,0.000275870999992,41
40,0.0244864945802,0.000299570999992,51
50,0.0245752467868,0.000322784999994,61
60,0.0249451904751,0.000344723999994,71
70,0.0250599593218,0.000367151999988,81
80,0.0253508018901,0.000399687999987,91
90,0.025532326288,0.000420949999992,101
100,0.0262264017538,0.000440827999988,111
110,0.0268772443514,0.000462641999988,121
120,0.0278031004961,0.000483370999987,131
130,0.0284935955533,0.000505958999987,141
140,0.028653448592,0.000526619999988,151
150,0.0286713868816,0.000548315999986,161
160,0.029587146303,0.000568881999989,171
170,0.0302484408888,0.000589729999987,181
180,0.0302606282168,0.000611756999987,191
190,0.0302606282168,0.000636117999989,201
200,0.0304704989547,0.000657101999991,211
210,0.0310480035174,0.000695621999995,221
220,0.0310480035174,0.000822877999994,231
230,0.0310480035174,0.001004188,241
240,0.0315264846295,0.001405242,251
250,0.0315797315024,0.001430097,261
260,0.032065815352,0.001470985,271
270,0.0320847444627,0.001495428,281
280,0.0331120104965,0.001612631,291
290,0.0331120104965,0.001636303,301
300,0.0331120104965,0.001659094,311
310,0.0337774885054,0.001684874,321
320,0.0337774885054,0.00170727299999,331
330,0.0341113288578,0.00173147299999,341
340,0.0347313429672,0.00175196599999,351
350,0.0347332231193,0.00178729,361
360,0.0347332231193,0.002032983,371
370,0.0347332231193,0.002060613,381
380,0.0352346331942,0.00208658300001,391
390,0.0353784412653,0.002250954,401
400,0.0358991265968,0.002280543,411
410,0.0362951174759,0.002307247,421
420,0.0366286193048,0.00233565100001,431
430,0.0369115774585,0.00236335100001,441
440,0.0369115774585,0.00239408600001,451
450,0.0369933092182,0.00242093900001,461
460,0.0372977207771,0.00244873700001,471
470,0.0384261334686,0.00247494800001,481
480,0.0394484731764,0.002500113,491
490,0.0394484731764,0.002527566,501
500,0.039855220308,0.002555345,511
510,0.0400313050557,0.002583405,521
520,0.0400313050557,0.002618983,531
530,0.04018263353,0.002649763,541
540,0.0404719897014,0.00267998100001,551
550,0.0404719897014,0.00271074900001,561
560,0.0404719897014,0.00274053700001,571
570,0.0404719897014,0.00278077200001,581
580,0.0404719897014,0.00283193600001,591
590,0.0404719897014,0.00286284400001,601
600,0.0404719897014,0.00289215400001,611
610,0.0404719897014,0.00297278500001,621
620,0.0404719897014,0.00300457600001,631
630,0.0405314262622,0.00329207200001,641
640,0.0405314262622,0.003346175,651
650,0.041481766181,0.00343953600001,661
660,0.0415016839085,0.00346830300001,671
670,0.041549567099,0.00351687100001,681
680,0.041549567099,0.00369438900001,691
690,0.0417375898115,0.00372378600001,701
700,0.0418479737296,0.00375365800001,711
710,0.0418479737296,0.00378363900001,721
720,0.0420148936349,0.003811582,731
730,0.0420715987453,0.003841063,741
740,0.0420715987453,0.003884804,751
750,0.0425262035387,0.003913208,761
760,0.0431589606759,0.003940072,771
770,0.0431589606759,0.003974213,781
780,0.043202422126,0.004002865,791
790,0.0435535936555,0.004029899,801
800,0.0435535936555,0.004059414,811
810,0.0442883745817,0.00408822399999,821
820,0.0446453384384,0.00411683999999,831
830,0.0452471492756,0.00414576799999,841
840,0.0452471492756,0.00417621399999,851
850,0.0452471492756,0.00420593199999,861
860,0.0452471492756,0.00423695199999,871
870,0.0452471492756,0.004267263,881
880,0.0453429741844,0.004295791,891
890,0.0453429741844,0.004326726,901
900,0.0453429741844,0.00436002699999,911
910,0.0453429741844,0.00439422999999,921
920,0.0453499290214,0.00442258399999,931
930,0.0453499290214,0.00445078499999,941
940,0.0453582701333,0.00447750199999,951
950,0.0453582701333,0.00450637799998,961
960,0.0453582701333,0.00453549199998,971
970,0.0453582701333,0.00456498199998,981
980,0.0454911050369,0.00459289599998,991
990,0.045492218047,0.00462052799998,1001
1000,0.045669257033,0.00464823599998,1011
1010,0.045669257033,0.00467768599998,1021
1020,0.0457017071525,0.00470658099998,1031
1030,0.0457017071525,0.00473770899998,1041
1040,0.0457017071525,0.00476657999997,1051
1050,0.0457017071525,0.00479678899998,1061
1060,0.0457017071525,0.00482439399998,1071
1070,0.0457017071525,0.00485174299997,1081
1080,0.0457017071525,0.00487830099997,1091
1090,0.0457017071525,0.00490522099997,1101
1100,0.0457017071525,0.00493196699998,1111
1110,0.0457017071525,0.00495865099997,1121
1120,0.0457017071525,0.00498850299997,1131
1130,0.0457017071525,0.00502971799997,1141
1140,0.0457017071525,0.00505753699997,1151
1150,0.0460108730997,0.00508494099997,1161
1160,0.0460108730997,0.00519628899998,1171
1170,0.0460551091621,0.00523039699997,1181
1180,0.0460551091621,0.00526284999997,1191
1190,0.0460551091621,0.00529377799997,1201
1200,0.0460551091621,0.00549725899997,1211
1210,0.0460819827482,0.00554425299997,1221
1220,0.0460819827482,0.00561467099997,1231
1230,0.0461473168835,0.00564153799996,1241
1240,0.0461795508704,0.00566938699996,1251
1250,0.0461795508704,0.00569909799997,1261
1260,0.0461795508704,0.00574125599996,1271
1270,0.0462013444977,0.00579635199997,1281
1280,0.0466199407235,0.00582785599997,1291
1290,0.0466199407235,0.00585726299997,1301
1300,0.0466199407235,0.00588667399997,1311
1310,0.0466199407235,0.00591590799996,1321
1320,0.0466199407235,0.00594450599996,1331
1330,0.0466199407235,0.00597267799996,1341
1340,0.0469042494862,0.00600050399996,1351
1350,0.0469042494862,0.00635238799996,1361
1360,0.0469042494862,0.00639716899996,1371
1370,0.0469042494862,0.00644263099996,1381
1380,0.0469042494862,0.00649804399995,1391
1390,0.0474379669495,0.00654230299995,1401
1400,0.0487118978074,0.00657889199995,1411
1410,0.0487118978074,0.00661945499996,1421
1420,0.0487118978074,0.00664645799996,1431
1430,0.0487118978074,0.00667460699996,1441
1440,0.0487118978074,0.00670135099996,1451
1450,0.0487471224453,0.00672791899996,1461
1460,0.0487471224453,0.00675664799996,1471
1470,0.0487471224453,0.00678417599996,1481
1480,0.0487471224453,0.00681167899996,1491
1490,0.0487471224453,0.00683929299996,1501
1500,0.0487471224453,0.00691617399996,1511
1510,0.0487471224453,0.00699492299996,1521
1520,0.0487471224453,0.00702347699995,1531
1530,0.0487471224453,0.00707122899995,1541
1540,0.0487471224453,0.00710244099995,1551
1550,0.0487471224453,0.00725583299995,1561
1560,0.0487471224453,0.00728721199994,1571
1570,0.0487471224453,0.00732103099995,1581
1580,0.0487471224453,0.00750459499994,1591
1590,0.0487471224453,0.00753298199994,1601
1600,0.0487471224453,0.00756017999995,1611
1610,0.0490079892714,0.00763140199995,1621
1620,0.0490079892714,0.00765929399995,1631
1630,0.0490982039134,0.00770664899995,1641
1640,0.0490982039134,0.00775092399995,1651
1650,0.0494214766707,0.00777899099995,1661
1660,0.0494214766707,0.00781009799995,1671
1670,0.0494809911133,0.00784711499995,1681
1680,0.0494809911133,0.00787644299995,1691
1690,0.0494809911133,0.00790788499995,1701
1700,0.0498681516924,0.00793840899996,1711
1710,0.0500217091591,0.00796504299996,1721
1720,0.0500217091591,0.00799183299996,1731
1730,0.0500217091591,0.00801955999996,1741
1740,0.0500217091591,0.00804641499995,1751
1750,0.0500217091591,0.00807420699995,1761
1760,0.0500217091591,0.00810064699995,1771
1770,0.0500217091591,0.00812739799995,1781
1780,0.0502919390855,0.00815446999994,1791
1790,0.0502919390855,0.00818077299995,1801
1800,0.0503560359074,0.00821066499995,1811
1810,0.0503560359074,0.00823771899995,1821
1820,0.0503560359074,0.00826518399995,1831
1830,0.0503560359074,0.00829267199995,1841
1840,0.0503560359074,0.00831945799996,1851
1850,0.0503560359074,0.00834725099996,1861
1860,0.0503560359074,0.00837724099996,1871
1870,0.0503560359074,0.00840439499996,1881
1880,0.0503560359074,0.00843230199997,1891
1890,0.0504175209158,0.00845871599996,1901
1900,0.0507464011282,0.00848361199996,1911
1910,0.0507464011282,0.00850978999996,1921
1920,0.0507464011282,0.00853841599996,1931
1930,0.0507464011282,0.00856575199997,1941
1940,0.0507464011282,0.00859760999997,1951
1950,0.0507464011282,0.00862941499997,1961
1960,0.0507464011282,0.00865777099997,1971
1970,0.0509390700589,0.00868838499997,1981
1980,0.0509627767041,0.00871561399997,1991
1990,0.0509627767041,0.00874568299997,2001
2000,0.0509627767041,0.00877156499997,2011
2010,0.0510197568762,0.00879684899996,2021
2020,0.0510308859962,0.00882874499996,2031
2030,0.0510308859962,0.00885900899996,2041
2040,0.0510308859962,0.00889028299996,2051
2050,0.0512211935986,0.00892141599996,2061
2060,0.0512211935986,0.00895021499996,2071
2070,0.0512211935986,0.00897902599996,2081
2080,0.0512211935986,0.00900751599997,2091
2090,0.0512211935986,0.00903591999997,2101
2100,0.0512211935986,0.00906549199997,2111
2110,0.0512946943629,0.00911198499997,2121
2120,0.0512946943629,0.00914018099996,2131
2130,0.0512946943629,0.00922945199996,2141
2140,0.0512946943629,0.00926197699997,2151
2150,0.0512946943629,0.00929251099996,2161
2160,0.0513180416285,0.00932054199996,2171
2170,0.0513180416285,0.00935440099996,2181
2180,0.0513180416285,0.00939002199996,2191
2190,0.0513180416285,0.00942567699995,2201
2200,0.0513180416285,0.00945799899995,2211
2210,0.0513180416285,0.00951746499994,2221
2220,0.0513180416285,0.00960800699995,2231
2230,0.0513180416285,0.00963716199995,2241
2240,0.0513180416285,0.00967073599995,2251
2250,0.0513180416285,0.00970093399996,2261
2260,0.0513180416285,0.00973245299996,2271
2270,0.0513180416285,0.00976206699996,2281
2280,0.0513260460705,0.00979605199996,2291
2290,0.0513260460705,0.00982805599996,2301
2300,0.0513260460705,0.00985980399996,2311
2310,0.0514162289843,0.00988979099996,2321
2320,0.0514162289843,0.00991917299996,2331
2330,0.0514162289843,0.00994600599996,2341
2340,0.0514162289843,0.00997375899995,2351
2350,0.0514162289843,0.010002721,2361
2360,0.0514162289843,0.010030391,2371
2370,0.0514162289843,0.010058862,2381
2380,0.0514162289843,0.01008861,2391
2390,0.0514162289843,0.010120445,2401
2400,0.0514162289843,0.010153188,2411
2410,0.0514162289843,0.010184186,2421
2420,0.0514162289843,0.010213453,2431
2430,0.0514162289843,0.010240977,2441
2440,0.0514162289843,0.010277556,2451
2450,0.0514162289843,0.010371706,2461
2460,0.0514162289843,0.010399391,2471
2470,0.0514162289843,0.01044949,2481
2480,0.0514162289843,0.010479413,2491
2490,0.0514162289843,0.010601271,2501
2500,0.0514162289843,0.010629773,2511
2510,0.0514162289843,0.010659559,2521
2520,0.0514162289843,0.010693666,2531
2530,0.0514162289843,0.010722906,2541
2540,0.0514346141074,0.010753072,2551
2550,0.0514346141074,0.010782101,2561
2560,0.0514346141074,0.010816269,2571
2570,0.0514377780144,0.010845852,2581
2580,0.0514377780144,0.010874433,2591
2590,0.0514377780144,0.010905437,2601
2600,0.0514377780144,0.01093514,2611
2610,0.0514377780144,0.010962061,2621
2620,0.0514377780144,0.010990418,2631
2630,0.0514377780144,0.011017473,2641
2640,0.0514377780144,0.011039451,2651
2650,0.0514377780144,0.011069993,2661
2660,0.0514428947515,0.011146189,2671
2670,0.0516334642774,0.011170684,2681
2680,0.0516334642774,0.011191662,2691
2690,0.0516334642774,0.011215424,2701
2700,0.0516334642774,0.011235863,2711
2710,0.0516334642774,0.011258263,2721
2720,0.0516334642774,0.01127821,2731
2730,0.0516334642774,0.011297826,2741
2740,0.0516334642774,0.01134405,2751
2750,0.0516334642774,0.011373739,2761
2760,0.0516334642774,0.011402687,2771
2770,0.0516334642774,0.011431914,2781
2780,0.0516880380152,0.011459977,2791
2790,0.0516880380152,0.011491099,2801
2800,0.0516880380152,0.011521522,2811
2810,0.0516880380152,0.011552308,2821
2820,0.0516880380152,0.011584862,2831
2830,0.0516880380152,0.011614103,2841
2840,0.0516880380152,0.011662104,2851
2850,0.0516880380152,0.0117309689999,2861
2860,0.0516880380152,0.0117662919999,2871
2870,0.0516969857144,0.0117944649999,2881
2880,0.0516969857144,0.0120061269999,2891
2890,0.0516969857144,0.0120338109999,2901
2900,0.0516969857144,0.0120616429999,2911
2910,0.0516969857144,0.0120898459999,2921
2920,0.0516969857144,0.0121161749999,2931
2930,0.0516969857144,0.0121864919999,2941
2940,0.0516969857144,0.012213744,2951
2950,0.0517908105702,0.012241219,2961
2960,0.0517908105702,0.012273498,2971
2970,0.0517908105702,0.012311117,2981
2980,0.0518127508861,0.012339918,2991
2990,0.0518127508861,0.012370471,3001
3000,0.0518127508861,0.012398049,3011
0,0.0185043418311,4.98310000001e-05,11
10,0.0189014078578,6.6168e-05,21
20,0.0199082060697,8.43650000002e-05,31
30,0.0211300381313,0.000100890000001,41
40,0.0224563418787,0.000118652000001,51
50,0.0231707344414,0.000135111000001,61
60,0.0235760153366,0.000155972000002,71
70,0.0247900996655,0.000174092000002,81
80,0.0256335616154,0.000190432000002,91
90,0.0256582961579,0.000209684000002,101
100,0.0260049452137,0.000227299000002,111
110,0.0271815418135,0.000246082000003,121
120,0.0272630594391,0.000294284000003,131
130,0.0274259874381,0.000314526000003,141
140,0.0279072130078,0.000332143000003,151
150,0.0284295211809,0.000464196000003,161
160,0.02863276872,0.000482205000003,171
170,0.0292708953391,0.000498651000003,181
180,0.029926841719,0.000515051000002,191
190,0.0304867215513,0.000532296000003,201
200,0.0305641542519,0.000548718000003,211
210,0.0307245557351,0.000566428000003,221
220,0.0307245557351,0.000583060000003,231
230,0.030746566462,0.000599812000003,241
240,0.0308356472634,0.000615682000003,251
250,0.0316880101763,0.000631056000003,261
260,0.0316880101763,0.000647460000003,271
270,0.032377855873,0.000663048000003,281
280,0.0325031814055,0.000679614000004,291
290,0.0328670654623,0.000694322000004,301
300,0.0328670654623,0.000728831000004,311
310,0.0335637135472,0.000744855000004,321
320,0.033583021576,0.000762442000005,331
330,0.0337063867847,0.000778758000004,341
340,0.033911788384,0.000794935000004,351
350,0.0340671090396,0.000817190000005,361
360,0.0340671090396,0.000839671000004,371
370,0.0340671090396,0.000855930000004,381
380,0.0342063356151,0.000874485000004,391
390,0.0345670359393,0.000903597000004,401
400,0.0348297739997,0.000926545000004,411
410,0.0348297739997,0.000952534000004,421
420,0.0354226320072,0.000974606000003,431
430,0.03562961799,0.000997326000003,441
440,0.0356508231445,0.001020236,451
450,0.0360613930631,0.001042869,461
460,0.0360613930631,0.001067395,471
470,0.0364955707859,0.001089114,481
480,0.0379276115414,0.001110282,491
490,0.0379276115414,0.001134037,501
500,0.038391189925,0.001156973,511
510,0.038391189925,0.001180917,521
520,0.0384397467557,0.001203612,531
530,0.038444417734,0.001226596,541
540,0.0386121210051,0.001554302,551
550,0.0387835889954,0.001895874,561
560,0.0388263426507,0.001919558,571
570,0.0388645042494,0.001943603,581
580,0.0388645042494,0.00196879,591
590,0.0388786948334,0.001993478,601
600,0.0388786948334,0.002017666,611
610,0.0390820644183,0.002040956,621
620,0.0392596589332,0.002064776,631
630,0.0397492177905,0.002086419,641
